Tue Oct 30 21:14:21 2018    ./output.txt

         16480832 function calls (14703144 primitive calls) in 17.734 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1094    0.000    0.000    0.000    0.000 inspect.py:2518(annotation)
     1094    0.000    0.000    0.000    0.000 inspect.py:2522(kind)
        1    0.000    0.000    0.000    0.000 inspect.py:2583(BoundArguments)
        1    0.000    0.000    0.005    0.005 inspect.py:27(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2713(Signature)
      335    0.002    0.000    0.003    0.000 inspect.py:2743(__init__)
     1429    0.001    0.000    0.001    0.000 inspect.py:2792(<genexpr>)
      335    0.000    0.000    0.000    0.000 inspect.py:2822(parameters)
      335    0.000    0.000    0.000    0.000 inspect.py:2826(return_annotation)
       12    0.000    0.000    0.000    0.000 inspect.py:478(getmro)
      335    0.000    0.000    0.000    0.000 inspect.py:72(isclass)
        1    0.000    0.000    0.000    0.000 inspect.py:878(EndOfBlock)
        1    0.000    0.000    0.000    0.000 inspect.py:880(BlockFinder)
        1    0.000    0.000    0.115    0.115 intersection.py:4(<module>)
        1    0.000    0.000    0.000    0.000 isolate.py:11(<module>)
        1    0.000    0.000    0.000    0.000 isomorph.py:3(<module>)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:129(<module>)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:147(GraphMatcher)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:481(DiGraphMatcher)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:778(GMState)
        1    0.000    0.000    0.000    0.000 isomorphvf2.py:862(DiGMState)
        1    0.000    0.000    0.003    0.003 jit.py:34(<module>)
        1    0.000    0.000    0.000    0.000 joint_degree_seq.py:6(<module>)
        1    0.000    0.000    0.001    0.001 katz.py:13(<module>)
        1    0.000    0.000    0.000    0.000 kclique.py:7(<module>)
        1    0.000    0.000    0.000    0.000 kcomponents.py:4(<module>)
        1    0.000    0.000    0.000    0.000 kcutsets.py:4(<module>)
        1    0.000    0.000    0.001    0.001 kernighan_lin.py:13(<module>)
        1    0.000    0.000    0.001    0.001 label_propagation.py:9(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1764(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:59(<module>)
        1    0.000    0.000    0.001    0.001 laplacianmatrix.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lattice.py:26(<module>)
        1    0.000    0.000    0.001    0.001 layout.py:27(<module>)
        1    0.000    0.000    0.000    0.000 leda.py:10(<module>)
        1    0.000    0.000    0.000    0.000 legendre.py:1794(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.000    0.000 lgc.py:11(<module>)
        1    0.000    0.000    0.001    0.001 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:44(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:74(_determine_error_states)
        1    0.000    0.000    0.001    0.001 line.py:13(<module>)
       78    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
       78    0.000    0.000    0.001    0.000 linecache.py:15(getline)
       78    0.000    0.000    0.001    0.000 linecache.py:37(getlines)
       26    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
        1    0.000    0.000    0.000    0.000 linecache.py:6(<module>)
        1    0.000    0.000    0.001    0.001 linecache.py:82(updatecache)
        1    0.000    0.000    0.004    0.004 link_prediction.py:3(<module>)
        1    0.000    0.000    0.000    0.000 load.py:12(<module>)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        9    0.000    0.000    0.000    0.000 locale.py:384(normalize)
        1    0.000    0.000    0.002    0.002 lowest_common_ancestors.py:12(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.001    0.001 lzma.py:9(<module>)
        1    0.000    0.000    0.000    0.000 machar.py:17(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.002    0.002 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.125    0.125   17.735   17.735 main.py:7(<module>)
        1    0.000    0.000    0.000    0.000 mapped_queue.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mapped_queue.py:23(MappedQueue)
        1    0.000    0.000    0.000    0.000 markers.py:25(InvalidMarker)
        1    0.000    0.000    0.000    0.000 markers.py:272(Marker)
        1    0.000    0.000    0.000    0.000 markers.py:31(UndefinedComparison)
        1    0.000    0.000    0.000    0.000 markers.py:37(UndefinedEnvironmentName)
        1    0.000    0.000    0.002    0.002 markers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:44(Node)
        1    0.000    0.000    0.000    0.000 markers.py:59(Variable)
        1    0.000    0.000    0.000    0.000 markers.py:65(Value)
        1    0.000    0.000    0.000    0.000 markers.py:71(Op)
        3    0.000    0.000    0.000    0.000 matchhelpers.py:20(copyfunc)
        1    0.000    0.000    0.000    0.000 matchhelpers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 matching.py:15(<module>)
        1    0.000    0.000    0.000    0.000 matching.py:43(<module>)
        1    0.000    0.000    0.000    0.000 matrix.py:6(<module>)
        1    0.000    0.000    0.002    0.002 maxflow.py:4(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:20(memmap)
        1    0.000    0.000    0.000    0.000 mincost.py:4(<module>)
        1    0.000    0.000    0.000    0.000 minors.py:11(<module>)
        1    0.000    0.000    0.001    0.001 mis.py:15(<module>)
        1    0.000    0.000    0.001    0.001 misc.py:10(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:316(PythonRandomInterface)
        1    0.000    0.000    0.000    0.000 mixing.py:4(<module>)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
       19    0.000    0.000    0.000    0.000 mixins.py:20(_binary_method)
       13    0.000    0.000    0.000    0.000 mixins.py:30(_reflected_binary_method)
       12    0.000    0.000    0.000    0.000 mixins.py:40(_inplace_binary_method)
       12    0.000    0.000    0.000    0.000 mixins.py:48(_numeric_methods)
        4    0.000    0.000    0.000    0.000 mixins.py:55(_unary_method)
        1    0.000    0.000    0.000    0.000 mixins.py:63(NDArrayOperatorsMixin)
        1    0.000    0.000    0.001    0.001 modularity_max.py:17(<module>)
        1    0.000    0.000    0.001    0.001 modularitymatrix.py:2(<module>)
        1    0.000    0.000    0.001    0.001 mst.py:12(<module>)
        1    0.000    0.000    0.000    0.000 multidigraph.py:11(<module>)
        1    0.000    0.000    0.000    0.000 multidigraph.py:24(MultiDiGraph)
        1    0.000    0.000    0.000    0.000 multigraph.py:11(<module>)
        1    0.000    0.000    0.000    0.000 multigraph.py:22(MultiGraph)
        1    0.000    0.000    0.001    0.001 multiline_adjlist.py:27(<module>)
        1    0.000    0.000    0.001    0.001 mycielski.py:11(<module>)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.000    0.000 neighbor_degree.py:7(<module>)
        1    0.000    0.000    0.000    0.000 networksimplex.py:4(<module>)
        1    0.000    0.000    0.000    0.000 node_link.py:10(<module>)
        1    0.000    0.000    1.020    1.020 node_link.py:20(node_link_data)
        1    0.270    0.270    0.445    0.445 node_link.py:90(<listcomp>)
        1    0.298    0.298    0.575    0.575 node_link.py:98(<listcomp>)
        1    0.000    0.000    0.000    0.000 node_util.py:129(ExplicitNodeVisitor)
        1    0.000    0.000    0.000    0.000 node_util.py:13(<module>)
        1    0.000    0.000    0.000    0.000 node_util.py:24(NonExistent)
  1062686    0.275    0.000    0.441    0.000 node_util.py:30(iter_node)
      183    0.000    0.000    2.070    0.011 node_util.py:61(dump_tree)
481253/183    1.099    0.000    2.069    0.011 node_util.py:72(dump)
321475/183    0.267    0.000    2.066    0.011 node_util.py:84(<listcomp>)
        1    0.000    0.000    0.000    0.000 nonisomorphic_trees.py:8(<module>)
        1    0.000    0.000    0.000    0.000 nosetester.py:115(NoseTester)
        1    0.000    0.000    0.000    0.000 nosetester.py:6(<module>)
        1    0.000    0.000    0.001    0.001 npyio.py:1(<module>)
        1    0.000    0.000    0.000    0.000 npyio.py:115(NpzFile)
        1    0.000    0.000    0.241    0.241 npyio.py:449(save)
        1    0.000    0.000    0.000    0.000 npyio.py:51(BagObj)
        1    0.000    0.000    0.001    0.001 ntpath.py:6(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:12(Number)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
        1    0.000    0.000    0.000    0.000 numbers.py:267(Rational)
        1    0.000    0.000    0.000    0.000 numbers.py:294(Integral)
        1    0.000    0.000    0.000    0.000 numbers.py:32(Complex)
        1    0.000    0.000    0.000    0.000 numbers.py:6(<module>)
        1    0.000    0.000    0.002    0.002 numeric.py:1(<module>)
        1    0.000    0.000    0.000    0.000 numeric.py:156(ones)
        6    0.000    0.000    0.000    0.000 numeric.py:2491(seterr)
        6    0.000    0.000    0.000    0.000 numeric.py:2592(geterr)
        1    0.000    0.000    0.000    0.000 numeric.py:2817(_unspecified)
        1    0.000    0.000    0.000    0.000 numeric.py:2824(errstate)
        3    0.000    0.000    0.000    0.000 numeric.py:2887(__init__)
        3    0.000    0.000    0.000    0.000 numeric.py:2891(__enter__)
        3    0.000    0.000    0.000    0.000 numeric.py:2896(__exit__)
        1    0.000    0.000    0.000    0.000 numeric.py:2902(_setdef)
        4    0.000    0.000    0.000    0.000 numeric.py:2916(extend_all)
        1    0.000    0.000    0.000    0.000 numeric.py:2923(<listcomp>)
        1    0.000    0.000    0.000    0.000 numeric.py:504(asanyarray)
        1    0.000    0.000    0.000    0.000 numeric.py:83(ComplexWarning)
        1    0.000    0.000    0.000    0.000 numerictypes.py:120(<listcomp>)
       62    0.000    0.000    0.000    0.000 numerictypes.py:127(english_lower)
       40    0.000    0.000    0.000    0.000 numerictypes.py:154(english_upper)
       14    0.000    0.000    0.000    0.000 numerictypes.py:181(english_capitalize)
       23    0.000    0.000    0.000    0.000 numerictypes.py:216(_evalname)
       26    0.000    0.000    0.000    0.000 numerictypes.py:229(bitname)
        1    0.000    0.000    0.000    0.000 numerictypes.py:285(_add_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:299(_add_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:340(_add_integer_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:369(_set_up_aliases)
        1    0.000    0.000    0.000    0.000 numerictypes.py:418(_construct_char_code_lookup)
       30    0.000    0.000    0.000    0.000 numerictypes.py:432(_add_array_type)
        1    0.000    0.000    0.000    0.000 numerictypes.py:440(_set_array_types)
        1    0.000    0.000    0.000    0.000 numerictypes.py:750(_typedict)
        1    0.000    0.000    0.000    0.000 numerictypes.py:766(_construct_lookups)
        1    0.000    0.000    0.001    0.001 numerictypes.py:81(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:942(_register_types)
        1    0.000    0.000    0.000    0.000 nx_agraph.py:25(<module>)
        1    0.000    0.000    0.090    0.090 nx_pydot.py:15(<module>)
        1    0.000    0.000    0.000    0.000 nx_pylab.py:23(<module>)
        1    0.000    0.000    0.000    0.000 nx_shp.py:13(<module>)
        1    0.000    0.000    0.001    0.001 nx_yaml.py:15(<module>)
        1    0.000    0.000    0.000    0.000 op_util.py:105(Precedence)
       58    0.000    0.000    0.000    0.000 op_util.py:106(<genexpr>)
       58    0.000    0.000    0.000    0.000 op_util.py:107(<genexpr>)
        1    0.000    0.000    0.001    0.001 op_util.py:12(<module>)
        1    0.000    0.000    0.000    0.000 op_util.py:83(<listcomp>)
        1    0.000    0.000    0.000    0.000 op_util.py:84(<listcomp>)
       58    0.000    0.000    0.000    0.000 op_util.py:89(<genexpr>)
       58    0.000    0.000    0.000    0.000 op_util.py:90(<genexpr>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
      119    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       12    0.000    0.000    0.000    0.000 opcode.py:43(name_op)
        7    0.000    0.000    0.000    0.000 opcode.py:47(jrel_op)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
        6    0.000    0.000    0.000    0.000 opcode.py:51(jabs_op)
        1    0.000    0.000    0.000    0.000 operations.py:9(<module>)
        1    0.000    0.000    0.000    0.000 ordered.py:27(<module>)
        1    0.000    0.000    0.000    0.000 ordered.py:45(OrderedGraph)
        1    0.000    0.000    0.000    0.000 ordered.py:53(OrderedDiGraph)
        1    0.000    0.000    0.000    0.000 ordered.py:61(OrderedMultiGraph)
        1    0.000    0.000    0.000    0.000 ordered.py:70(OrderedMultiDiGraph)
        1    0.000    0.000    0.000    0.000 os.py:1076(__subclasshook__)
   127/32    0.000    0.000    0.001    0.000 os.py:278(walk)
        1    0.000    0.000    0.000    0.000 os.py:40(_get_exports_list)
        1    0.000    0.000    0.000    0.000 os.py:44(<listcomp>)
       14    0.000    0.000    0.000    0.000 os.py:673(__getitem__)
        2    0.000    0.000    0.000    0.000 os.py:681(__setitem__)
        2    0.000    0.000    0.000    0.000 os.py:687(__delitem__)
       20    0.000    0.000    0.000    0.000 os.py:751(encode)
        3    0.000    0.000    0.000    0.000 os.py:755(decode)
        1    0.000    0.000    0.000    0.000 pagerank_alg.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pairs.py:2(<module>)
        1    0.000    0.000    0.001    0.001 pajek.py:23(<module>)
        1    0.000    0.000    0.000    0.000 parse.py:126(_ResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:134(_ResultMixinBytes)
        1    0.000    0.000    0.000    0.000 parse.py:142(_NetlocResultMixinBase)
        1    0.000    0.000    0.000    0.000 parse.py:175(_NetlocResultMixinStr)
        1    0.000    0.000    0.000    0.000 parse.py:205(_NetlocResultMixinBytes)
